1.0,Northward Wind,m s-1,,,va,northward_wind,,m s-1,time: mean,,,,,,real,longitude latitude alevel time,va,atmos,,area: areacella,,
1.0,Air Temperature,K,,,ta,air_temperature,,K,time: mean,,,,,,real,longitude latitude alevel time,ta,atmos,,area: areacella,,
1.0,Specific Humidity,1.0,,,hus,specific_humidity,,1.0,time: mean,,,,,,real,longitude latitude alevel time,hus,atmos,,area: areacella,,
1.0,omega (=dp/dt),Pa s-1,"commonly referred to as ""omega"", this represents the vertical component of velocity in pressure coordinates (positive down)",,wap,lagrangian_tendency_of_air_pressure,,Pa s-1,time: mean,,,,,,real,longitude latitude alevel time,wap,atmos,,area: areacella,,
1.0,Geopotential Height,m,,,zg,geopotential_height,,m,time: mean,,,,,,real,longitude latitude alevel time,zg,atmos,,area: areacella,,
1.0,Relative Humidity,%,"This is the relative humidity with respect to liquid water for T> 0 C, and with respect to ice for T<0 C.",,hur,relative_humidity,,%,time: mean,,,,,,real,longitude latitude alevel time,hur,atmos,,area: areacella,,
1.0,Cloud Area Fraction in Atmosphere Layer,%,,,cl,cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude alevel time,cl,atmos,,area: areacella,,
1.0,Mass Fraction of Cloud Liquid Water,1.0,Calculate as the mass of  cloud liquid water in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  Include precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.  ,,clw,mass_fraction_of_cloud_liquid_water_in_air,,1.0,time: mean,,,,,,real,longitude latitude alevel time,clw,atmos,,area: areacella,,
1.0,Mass Fraction of Cloud Ice,1.0,Calculate as the mass of cloud ice  in the grid cell divided by the mass of air (including the water in all phases) in the grid cell.  Include precipitating hydrometeors ONLY if the precipitating hydrometeor affects the calculation of radiative transfer in model.  ,,cli,mass_fraction_of_cloud_ice_in_air,,1.0,time: mean,,,,,,real,longitude latitude alevel time,cli,atmos,,area: areacella,,
1.0,Convective Mass Flux,kg m-2 s-1 ,"Report on model half-levels (i.e., model layer bounds and not standard pressures).  The net mass flux should represent the difference between the updraft and downdraft components.  Calculate as the convective mass flux divided by the area of the whole grid cell (not just the area of the cloud).",,mc,atmosphere_net_upward_convective_mass_flux,,kg m-2 s-1 ,time: mean,,,,,up,real,longitude latitude alevhalf time,mc,atmos,,area: areacella,,
1.0,CALIPSO Cloud Fraction,%,40 levels,,clcalipso ,cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude alt40 time,clcalipso ,atmos,,area: areacella,,
1.0,ISCCP Cloud Area Fraction,%,7 levels x 7 tau,,clisccp,cloud_area_fraction_in_atmosphere_layer,,%,time: mean,,,,,,real,longitude latitude tau plev7 time,clisccp,atmos,,area: areacella,,
1.0,Pressure on Model Levels,Pa,"This field is needed only for models in which the pressure can't be calculated from the vertical coordinate information stored already for each variable.  Thus, the pressures are needed for height or theta-coordinate models, for example, but not sigma- or eta-coordinate models.",,pfull,air_pressure,,Pa,time: mean,,,,,,real,longitude latitude alevel time,pfull,atmos,,area: areacella,,
1.0,Pressure on Model Half-Levels,Pa,"This field is needed only for models in which the pressure can't be calculated from the vertical coordinate information stored already for each variable.  Thus, the pressures are needed for height or theta-coordinate models, for example, but not sigma- or eta-coordinate models.",,phalf,air_pressure,,Pa,time: mean,,,,,,real,longitude latitude alevhalf time,phalf,atmos,,area: areacella,,


