1.0,Lateral Sea Ice Growth Rate,kg m-2 s-1,Compute the rate of change of sea ice mass due to lateral growth alone of the sea ice divided by the area of the ocean portion of the grid cell.  Report as 0.0 in regions free of sea ice.,, grLateral,,lateral_sea_ice_growth_rate,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, grLateral,seaIce,,area: areacello,,
1.0,Snow-Ice Formation Rate,kg m-2 s-1,"Compute the rate of change of sea ice mass due to transformation of snow to sea ice, divided by the area of the ocean portion of the grid cell.  Report as 0.0 in regions free of snow-covered sea ice.",, snoToIce,,snow-ice_formation_rate,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, snoToIce,seaIce,,area: areacello,,
1.0,Snow Melt Rate,kg m-2 s-1,"Compute the rate of change of snow mass  due to melting, divided by the area of the ocean portion of the grid cell.  Report as 0.0 in regions free of sea ice.  Include falling snow that melts on impact with the surface. ",, snomelt,,snow_melt_rate,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, snomelt,seaIce,,area: areacello,,
1.0,Rate of Melt at Upper Surface of Sea Ice,kg m-2 s-1,"Compute the rate of change of sea ice mass due to melting at its upper surface, divided by the area of the ocean portion of the grid cell.  Report as 0.0 in regions free of sea ice. ",Should this  also include melting of  snow that covers sea ice? , tmelt,,rate_of_melt_at_upper_surface_of_sea_ice,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, tmelt,seaIce,,area: areacello,,
1.0,Rate of Melt at Sea Ice Base,kg m-2 s-1,"Compute the rate of change of sea ice mass due to melting at its lower surface, divided by the area of the ocean portion of the grid cell.  Report as 0.0 in regions free of sea ice. ",, bmelt,,rate_of_melt_at_sea_ice_base,kg m-2 s-1,time: mean area: mean where sea,,,,,,real,longitude latitude time, bmelt,seaIce,,area: areacello,,
2.0,Sea Ice Total Heat Content,   J,"Ice at 0 Celsius is assumed taken to have a heat content of 0 J.  When averaging over time, this quantity is weighted by the mass of sea ice.   Report as ""missing in regions free of snow on land.",should this include heat content of snow on sea ice?, hcice,,sea_ice_total_heat_content,   J,time: mean (weighted by mass of sea ice),,,,,,real,longitude latitude time, hcice,seaIce,,area: areacello,,
1.0,Downward Shortwave over Sea Ice,W m-2,Compute the downward shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,priority was raised from 2 to 1 because snow albedo was deleted., rsdssi,surface_downwelling_shortwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,down,real,longitude latitude time, rsdssi,seaIce,,area: areacello,,
1.0,Upward Shortwave over Sea Ice,W m-2,Compute the upward shortwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,priority was raised from 2 to 1 because snow albedo was deleted., rsussi,surface_upwelling_shortwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, rsussi,seaIce,,area: areacello,,
2.0,Downward Long Wave over Sea Ice,W m-2,Compute the downward longwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, rldssi,surface_downwelling_longwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,down,real,longitude latitude time, rldssi,seaIce,,area: areacello,,
2.0,Upward Long Wave over Sea Ice,W m-2,Compute the upward longwave flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, rlussi,surface_upwelling_longwave_flux_in_air,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, rlussi,seaIce,,area: areacello,,
2.0,Surface Upward Sensible Heat Flux over Sea Ice,W m-2,Compute the upward sensible heat flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, hfssi,surface_upward_sensible_heat_flux,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, hfssi,seaIce,,area: areacello,,
2.0,Surface Upward Latent Heat Flux over Sea Ice,W m-2,Compute the upward latent heat flux in regions of sea ice divided by the area of the ocean portion of the grid cell.,, hflssi,surface_upward_latent_heat_flux,,W m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, hflssi,seaIce,,area: areacello,,
2.0,Sublimation over Sea Ice,kg m-2,Compute the upward flux of water vapor to the atmosphere due to sublimation of snow and sea  ice in regions of sea ice divided by the area of the ocean portion of the grid cell.,, sblsi,surface_snow_and_ice_sublimation_flux,,kg m-2,time: mean area: mean where sea_ice over sea,,,,,up,real,longitude latitude time, sblsi,seaIce,,area: areacello,,
1.0,X-Component of Sea Ice Mass Transport,kg s-1,The sea ice transport is 0.0 in ice-free regions of the ocean.  Include snow is calculation of mass.,,transix,,,kg s-1,time: mean,,,,,,real,longitude latitude time,transix,seaIce,,area: areacello,,
1.0,Y-Component of Sea Ice Transport,kg s-1,The sea ice transport is 0.0 in ice-free regions of the ocean.  Include snow is calculation of mass.,,transiy,,,kg s-1,time: mean,,,,,,real,longitude latitude time,transiy,seaIce,,area: areacello,,
2.0,Sea Ice Mass Transport Through Fram Strait,kg s-1,,,transifs,,,kg s-1,time: mean,,,,,,real,time,transifs,seaIce,,area: areacello,,
2.0,X-Component of Atmospheric Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,strairx,,,N m-2,time: mean (weighted by area of sea ice),,,,,down,real,longitude latitude time,strairx,seaIce,,area: areacello,,
2.0,Y-Component of Atmospheric Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,strairy,,,N m-2,time: mean (weighted by area of sea ice),,,,,down,real,longitude latitude time,strairy,seaIce,,area: areacello,,
2.0,X-Component of Ocean Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,strocnx,,,N m-2,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,strocnx,seaIce ocean,,area: areacello,,
2.0,Y-Component of Ocean Stress On Sea Ice,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,strocny,,,N m-2,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,strocny,seaIce ocean,,area: areacello,,
2.0,Compressive Sea Ice Strength,N m-2,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,streng,,,N m-2,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,streng,seaIce,,area: areacello,,
2.0,Strain Rate Divergence of Sea Ice,s-1,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,divice,,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,divice,seaIce,,area: areacello,,
2.0,Strain Rate Shear of Sea Ice,s-1,"When computing the time-mean here, the time samples, weighted by the area of sea ice, are accumulated and then divided by the sum of the weights.   Report as ""missing"" in regions free of sea ice. ",,shrice,,,s-1,time: mean (weighted by area of sea ice),,,,,,real,longitude latitude time,shrice,seaIce,,area: areacello,,
2.0,Sea Ice Ridging Rate,s-1,,This field may be omitted unless the answers to the following questions are obvious:  How exactly is this defined?  Are time-means weighted by sea ice area?,ridgice,,,s-1,time: mean,,,,,,real,longitude latitude time,ridgice,seaIce,,area: areacello,,


